car_name,manufacture,ownership,transmission,fuel_type,engine,kms_driven,Seats,car_prices
Ferrari,2010,1st Ownership,Automatic,Premium,8 cyl,81158, 4 Seats,209990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,54964, 5 Seats,28999
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,62375, 5 Seats,45990
Nissan,2020,1st Ownership,Automatic,Unleaded,4 cyl,54331, 7 Seats,28290
Toyota,2018,1st Ownership,Automatic,Unleaded,-,148846,,33999
Subaru,2019,1st Ownership,Automatic,Unleaded,4 cyl,61344, 5 Seats,34498
Audi,2018,1st Ownership,Automatic,Premium,-,38000,,39350
Honda,2007,1st Ownership,Automatic,Unleaded,4 cyl,119000, 5 Seats,12995
Land,2017,1st Ownership,Automatic,Diesel,4 cyl,95679, 5 Seats,34990
Ford,2019,1st Ownership,Automatic,Diesel,5 cyl,223165, 5 Seats,46990
Toyota,2009,1st Ownership,Automatic,Unleaded,4 cyl,223935, 5 Seats,9990
Volkswagen,2017,1st Ownership,Automatic,Premium,4 cyl,65922, 5 Seats,38990
Toyota,2015,1st Ownership,Manual,Diesel,4 cyl,209544, 5 Seats,33999
Mini,2012,1st Ownership,Automatic,Premium,4 cyl,93317, 4 Seats,20990
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,89777, 5 Seats,16990
Toyota,2015,1st Ownership,Automatic,Diesel,4 cyl,150251, 5 Seats,39690
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,55075, 5 Seats,23990
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,47810, 5 Seats,24520
Holden,2007,1st Ownership,Automatic,Unleaded,8 cyl,442650, 5 Seats,7999
Kia,2019,1st Ownership,Automatic,Diesel,4 cyl,52117, 7 Seats,43990
Mitsubishi,2017,1st Ownership,Automatic,Unleaded,4 cyl,139714, 5 Seats,17990
Kia,2022,1st Ownership,Automatic,Unleaded,4 cyl,32436, 5 Seats,36990
Toyota,2000,1st Ownership,Automatic,Unleaded,6 cyl,209702, 5 Seats,7990
BMW,2019,1st Ownership,Automatic,Premium,4 cyl,55928, 5 Seats,42990
Nissan,2008,1st Ownership,Automatic,Petrol,-,117000,,18000
Toyota,2001,1st Ownership,Manual,Unleaded,4 cyl,212882, 3 Seats,10490
Subaru,2011,1st Ownership,Automatic,Premium,4 cyl,281073, 5 Seats,10999
Mazda,2015,1st Ownership,Automatic,Unleaded,4 cyl,67373, 5 Seats,25290
Toyota,2019,1st Ownership,Automatic,Unleaded,-,43691,,40999
Isuzu,2016,1st Ownership,Automatic,Diesel,4 cyl,132261, 5 Seats,31980
Holden,2019,1st Ownership,Automatic,Unleaded,4 cyl,61856, 5 Seats,21990
Hyundai,2013,1st Ownership,Automatic,Unleaded,4 cyl,150200, 5 Seats,15995
Toyota,2012,1st Ownership,Automatic,Unleaded,6 cyl,250705, 5 Seats,16990
GWM,2022,1st Ownership,Automatic,Premium,4 cyl,20, 5 Seats,30990
Nissan,2014,1st Ownership,Automatic,Unleaded,4 cyl,139384, 5 Seats,19990
Lexus,2021,1st Ownership,Automatic,Hybrid,4 cyl,11773, 5 Seats,78990
Kia,2019,1st Ownership,Automatic,Unleaded,6 cyl,88977, 7 Seats,31990
Toyota,2016,1st Ownership,Automatic,Unleaded,4 cyl,67031, 5 Seats,18999
Toyota,2021,1st Ownership,Automatic,Unleaded,4 cyl,24022, 5 Seats,50990
BMW,2016,1st Ownership,Automatic,Premium,4 cyl,137000, 5 Seats,34500
Volkswagen,2012,1st Ownership,Automatic,Premium,4 cyl,111008, 5 Seats,17995
Holden,2012,1st Ownership,Automatic,Unleaded,6 cyl,126351, 7 Seats,12990
Ssangyong,2023,1st Ownership,Automatic,Diesel,-,6,,46585
Subaru,2017,1st Ownership,Automatic,Unleaded,4 cyl,60091, 5 Seats,24888
Kia,2015,1st Ownership,Automatic,Diesel,4 cyl,189244, 8 Seats,29990
Toyota,2006,1st Ownership,Automatic,Diesel,4 cyl,232908, 5 Seats,25996
BYD,2022,1st Ownership,Automatic,Electric,0 L,150, 5 Seats,49950
Isuzu,2017,1st Ownership,Automatic,Diesel,4 cyl,85388, 5 Seats,44888
Nissan,2019,1st Ownership,Automatic,Premium,6 cyl,135946, 7 Seats,31990
Mercedes-Benz,2018,1st Ownership,Automatic,Premium,8 cyl,56000, 5 Seats,114987
Hyundai,2016,1st Ownership,Automatic,Unleaded,-,124566,,19990
Toyota,2015,1st Ownership,Automatic,Unleaded,4 cyl,172144, 5 Seats,21999
Holden,2020,1st Ownership,Automatic,Diesel,4 cyl,61577, 7 Seats,31990
Mitsubishi,2008,1st Ownership,Automatic,Diesel,4 cyl,189528, 5 Seats,15999
BMW,2015,1st Ownership,Automatic,Diesel,4 cyl,143545, 5 Seats,33990
Iveco,2010,1st Ownership,Manual,Diesel,-,347729,,29990
Holden,2019,1st Ownership,Automatic,Unleaded,4 cyl,47378, 5 Seats,21880
Hyundai,2013,1st Ownership,Automatic,Unleaded,4 cyl,133002, 5 Seats,16889
Honda,2014,1st Ownership,Automatic,Unleaded,4 cyl,89804, 8 Seats,25998
Holden,2018,1st Ownership,Automatic,Premium,4 cyl,85116, 5 Seats,26950
Holden,2016,1st Ownership,Manual,Diesel,4 cyl,280681, 2 Seats,18999
Toyota,2011,1st Ownership,Automatic,Unleaded,4 cyl,223760, 8 Seats,14488
Land,2015,1st Ownership,Automatic,Diesel,4 cyl,121574, 5 Seats,29888
Ford,2008,1st Ownership,Automatic,LPG,6 cyl,123084, 5 Seats,15999
Holden,2017,1st Ownership,Automatic,Premium,4 cyl,82000, 5 Seats,19490
Audi,2016,1st Ownership,Automatic,Premium,4 cyl,76280, 5 Seats,24995
Nissan,2008,1st Ownership,Automatic,Petrol,6 cyl,85000,,18000
Volvo,2015,1st Ownership,Automatic,Premium,4 cyl,214256, 7 Seats,39990
Kia,2021,1st Ownership,Automatic,Diesel,4 cyl,12533, 5 Seats,64990
Toyota,2015,1st Ownership,Automatic,Unleaded,4 cyl,118610, 5 Seats,28990
Nissan,2010,1st Ownership,Automatic,Unleaded,6 cyl,141077, 5 Seats,7999
Haval,2019,1st Ownership,Automatic,Premium,4 cyl,94058, 7 Seats,31990
Nissan,2017,1st Ownership,Automatic,Unleaded,4 cyl,126879, 5 Seats,20988
Jeep,2013,1st Ownership,Automatic,Diesel,6 cyl,301000, 5 Seats,14999
Mitsubishi,2020,1st Ownership,Automatic,Unleaded,4 cyl,16869, 5 Seats,31490
Mazda,2017,1st Ownership,Automatic,Unleaded,4 cyl,96288, 5 Seats,32499
Holden,2014,1st Ownership,Automatic,Diesel,4 cyl,120083, 7 Seats,14990
Mitsubishi,2009,1st Ownership,Manual,Unleaded,4 cyl,146106, 5 Seats,15990
Mitsubishi,2017,1st Ownership,Automatic,Unleaded,4 cyl,81806, 5 Seats,20980
Holden,2017,1st Ownership,Automatic,Premium,4 cyl,101002, 5 Seats,26886
Mazda,2022,1st Ownership,Automatic,Unleaded,4 cyl,21308, 5 Seats,37950
Audi,2018,1st Ownership,Automatic,Premium,4 cyl,82153, 5 Seats,31888
Mitsubishi,2020,1st Ownership,Automatic,Unleaded,4 cyl,74548, 5 Seats,27990
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,21480, 5 Seats,30990
Ford,2011,1st Ownership,Automatic,Unleaded,4 cyl,82683, 5 Seats,10990
Land,2019,1st Ownership,Automatic,Diesel,4 cyl,52637, 5 Seats,52800
Mazda,2020,1st Ownership,Automatic,Unleaded,4 cyl,34303, 5 Seats,31980
BMW,2014,1st Ownership,Automatic,Premium,4 cyl,66253, 4 Seats,39999
Toyota,2004,1st Ownership,Manual,Diesel,6 cyl,342898, 3 Seats,44990
Kia,2017,1st Ownership,Automatic,Petrol,-,170000,,22950
Toyota,2004,1st Ownership,Automatic,Petrol,-,45000,,17000
Suzuki,2023,1st Ownership,Manual,Petrol,4 cyl,20, 4 Seats,43990
Hyundai,2012,1st Ownership,Automatic,Unleaded,4 cyl,86893, 5 Seats,15999
Toyota,2004,1st Ownership,Automatic,Unleaded,4 cyl,265792, 5 Seats,7999
Holden,2012,1st Ownership,Automatic,Diesel,4 cyl,128569, 5 Seats,24950
Subaru,2013,1st Ownership,Manual,Premium,4 cyl,71850, 5 Seats,32990
Toyota,2021,1st Ownership,Automatic,Unleaded,4 cyl,8028, 5 Seats,53821
Mitsubishi,2022,1st Ownership,Automatic,Unleaded,4 cyl,16605, 7 Seats,51990
Kia,2011,1st Ownership,Automatic,Unleaded,4 cyl,148823, 5 Seats,11990
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,35872, 5 Seats,34995
Toyota,2007,1st Ownership,Automatic,Unleaded,-,242073,,7990
Ford,2017,1st Ownership,Automatic,Unleaded,4 cyl,25603, 5 Seats,27990
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,2100, 5 Seats,54500
Opel,2012,1st Ownership,Automatic,Unleaded,4 cyl,73350, 5 Seats,12995
Nissan,2018,1st Ownership,Automatic,Diesel,4 cyl,213226, 5 Seats,29990
Skoda,2021,1st Ownership,Automatic,Premium,4 cyl,4500, 5 Seats,24990
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,4 cyl,43761, 7 Seats,32990
Mitsubishi,2017,1st Ownership,Automatic,Diesel,4 cyl,181867, 5 Seats,31360
Toyota,2014,1st Ownership,Automatic,Unleaded,4 cyl,187749, 5 Seats,19995
Toyota,2021,1st Ownership,Automatic,Premium,6 cyl,7256, 2 Seats,97990
Honda,2006,1st Ownership,Automatic,Premium,4 cyl,221126, 5 Seats,9499
Honda,2017,1st Ownership,Automatic,Unleaded,4 cyl,82670, 7 Seats,34990
Land,2014,1st Ownership,Automatic,Diesel,6 cyl,160000, 7 Seats,39888
Hyundai,2016,1st Ownership,Automatic,Unleaded,4 cyl,48080, 5 Seats,17990
Volkswagen,2016,1st Ownership,Automatic,Premium,4 cyl,72156, 5 Seats,25990
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,82359, 5 Seats,29999
Toyota,2007,1st Ownership,Automatic,Unleaded,6 cyl,153673, 5 Seats,11990
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,3 cyl,31001, 5 Seats,17990
Hyundai,2014,1st Ownership,Automatic,Unleaded,4 cyl,59583, 5 Seats,13999
Holden,2014,1st Ownership,Automatic,Unleaded,6 cyl,128017, 5 Seats,24990
Renault,2019,1st Ownership,Automatic,Diesel,4 cyl,94098, 5 Seats,29990
Toyota,2018,1st Ownership,Automatic,Unleaded,4 cyl,34061, 5 Seats,32990
Mitsubishi,2014,1st Ownership,Manual,Diesel,4 cyl,260000, 5 Seats,17999
Ford,2019,1st Ownership,Automatic,Unleaded,3 cyl,81700, 5 Seats,23990
Suzuki,2019,1st Ownership,Automatic,Premium,4 cyl,38580, 5 Seats,30747
GWM,2023,1st Ownership,Automatic,Diesel,-,20,,52085
Jaguar,2016,1st Ownership,Automatic,Premium,4 cyl,82168, 5 Seats,33988
Holden,2018,1st Ownership,Automatic,Unleaded,4 cyl,66900, 5 Seats,19990
Toyota,2020,1st Ownership,Automatic,Unleaded,4 cyl,45029, 5 Seats,52950
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,43319, 5 Seats,29855
Hyundai,2019,1st Ownership,Automatic,Diesel,4 cyl,90686, 3 Seats,37490
Hyundai,2013,1st Ownership,Automatic,Unleaded,4 cyl,90684, 5 Seats,14990
Kia,2015,1st Ownership,Automatic,Diesel,4 cyl,66947, 8 Seats,35980
Skoda,2018,1st Ownership,Automatic,Premium,4 cyl,84779, 5 Seats,24950
Mercedes-Benz,2015,1st Ownership,Automatic,Diesel,4 cyl,156998, 5 Seats,33990
Toyota,2014,1st Ownership,Manual,Diesel,-,163323,,64990
Toyota,2015,1st Ownership,Manual,Diesel,4 cyl,224873, 5 Seats,37990
Hyundai,2018,1st Ownership,Automatic,Unleaded,-,226360,,16990
Subaru,2018,1st Ownership,Automatic,Diesel,4 cyl,135646, 5 Seats,28990
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,65256, 5 Seats,37880
Holden,2013,1st Ownership,Automatic,Unleaded,4 cyl,162604, 5 Seats,9499
BMW,2014,1st Ownership,Automatic,Diesel,6 cyl,69425, 5 Seats,47888
Mercedes-Benz,2019,1st Ownership,Automatic,Diesel,4 cyl,54102, 5 Seats,48600
Nissan,2021,1st Ownership,Automatic,Unleaded,4 cyl,55497, 5 Seats,29980
Nissan,2002,1st Ownership,Automatic,Diesel,4 cyl,352185, 7 Seats,20000
Mercedes-Benz,2016,1st Ownership,Automatic,Diesel,4 cyl,126851, 5 Seats,42490
Hyundai,2021,1st Ownership,Automatic,Unleaded,4 cyl,37895, 5 Seats,25970
Toyota,2017,1st Ownership,Automatic,Diesel,4 cyl,151470, 7 Seats,59980
Land,2017,1st Ownership,Automatic,Diesel,6 cyl,74053, 5 Seats,89990
Subaru,2019,1st Ownership,Automatic,Unleaded,4 cyl,110429, 5 Seats,29990
Holden,2014,1st Ownership,Automatic,Unleaded,4 cyl,62803, 5 Seats,15290
Ford,2019,1st Ownership,Automatic,Diesel,4 cyl,82702, 5 Seats,57999
Kia,2016,1st Ownership,Automatic,Unleaded,4 cyl,111163, 5 Seats,23990
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,3 cyl,17919, 5 Seats,17990
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,43732, 5 Seats,23990
Mitsubishi,2022,1st Ownership,Automatic,Diesel,4 cyl,19727, 5 Seats,49998
Toyota,2009,1st Ownership,-,Petrol,-,77580,,23950
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,37005, 5 Seats,49964
Ford,2019,1st Ownership,Automatic,Diesel,4 cyl,130947, 7 Seats,46988
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,60783, 5 Seats,46990
BMW,2015,1st Ownership,Automatic,Diesel,4 cyl,103342, 5 Seats,34990
Mercedes-Benz,2023,1st Ownership,Automatic,Electric,0 L,2002, 5 Seats,109800
GWM,2023,1st Ownership,Automatic,Petrol,4 cyl,18, 5 Seats,51585
Mitsubishi,2012,1st Ownership,Automatic,Diesel,4 cyl,213925, 5 Seats,17990
Volkswagen,2018,1st Ownership,Automatic,Premium,4 cyl,99800, 5 Seats,24990
LDV,2019,1st Ownership,Automatic,Diesel,4 cyl,68280, 5 Seats,34498
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,57930, 5 Seats,26990
Mitsubishi,2017,1st Ownership,Automatic,Unleaded,4 cyl,76222, 7 Seats,28990
Hyundai,2013,1st Ownership,Automatic,Diesel,4 cyl,172156, 7 Seats,16995
Toyota,2019,1st Ownership,Automatic,Hybrid,4 cyl,16732, 5 Seats,41950
Subaru,2016,1st Ownership,Automatic,Unleaded,4 cyl,3588, 5 Seats,32888
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,81566, 7 Seats,50990
Hyundai,2021,1st Ownership,Automatic,Unleaded,4 cyl,33662, 5 Seats,25990
Renault,2017,1st Ownership,Automatic,Premium,4 cyl,50191, 5 Seats,17990
Toyota,2012,1st Ownership,Automatic,Unleaded,4 cyl,108000, 5 Seats,15999
BMW,2008,1st Ownership,Automatic,Premium,-,180391,,9999
Subaru,2018,1st Ownership,Automatic,Unleaded,4 cyl,75796, 5 Seats,35850
Volvo,2017,1st Ownership,Automatic,Premium,4 cyl,28180, 5 Seats,25999
Holden,2017,1st Ownership,Automatic,Diesel,4 cyl,276573, 5 Seats,19999
Kia,2016,1st Ownership,Automatic,Diesel,4 cyl,127795, 5 Seats,22987
Honda,2019,1st Ownership,Automatic,Unleaded,4 cyl,59063, 5 Seats,27650
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,77620, 5 Seats,14886
Mitsubishi,2019,1st Ownership,Automatic,Diesel,4 cyl,47112, 7 Seats,48499
Honda,2016,1st Ownership,Automatic,Unleaded,4 cyl,191888, 5 Seats,16990
Kia,2012,1st Ownership,Automatic,Unleaded,4 cyl,259000, 5 Seats,9900
Toyota,2017,1st Ownership,Automatic,Unleaded,6 cyl,133090, 7 Seats,36880
BMW,2017,1st Ownership,Automatic,Premium,6 cyl,93692, 5 Seats,48868
Volkswagen,2011,1st Ownership,Automatic,Premium,4 cyl,159000, 5 Seats,11990
Hyundai,2014,1st Ownership,Automatic,Unleaded,-,73453,,21990
Nissan,2017,1st Ownership,Automatic,Unleaded,4 cyl,40273, 5 Seats,28888
Mitsubishi,2022,1st Ownership,Automatic,Unleaded,4 cyl,21234, 7 Seats,39990
Jeep,2023,0st Ownership,Automatic,Petrol,6 cyl,15, 5 Seats,110685
Audi,2009,1st Ownership,Automatic,Premium,4 cyl,109012, 4 Seats,14999
Subaru,2019,1st Ownership,Automatic,Unleaded,4 cyl,80256, 5 Seats,39990
Volkswagen,2017,1st Ownership,Automatic,Premium,4 cyl,44765, 5 Seats,23990
Holden,2016,1st Ownership,Automatic,Premium,6 cyl,119895, 5 Seats,29990
Lexus,2014,1st Ownership,Automatic,Premium,6 cyl,101688, 5 Seats,37990
Honda,2010,1st Ownership,Automatic,Unleaded,4 cyl,98845, 5 Seats,14990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,58142, 5 Seats,46998
Honda,2014,1st Ownership,-,Petrol,-,99455,,19950
Kia,2020,1st Ownership,Automatic,Unleaded,6 cyl,68015, 7 Seats,58900
Hyundai,2017,1st Ownership,Automatic,Unleaded,-,94906,,24930
Mitsubishi,2022,1st Ownership,Automatic,Unleaded,4 cyl,19351, 7 Seats,41990
Mercedes-Benz,2015,1st Ownership,Automatic,Diesel,4 cyl,89170, 4 Seats,39800
Mahindra,2023,0st Ownership,Automatic,Petrol,4 cyl,83, 7 Seats,40290
Toyota,2018,1st Ownership,Automatic,Unleaded,4 cyl,44321, 5 Seats,37990
Ford,2019,1st Ownership,Automatic,Diesel,4 cyl,29889, 7 Seats,65498
Hyundai,2017,1st Ownership,Automatic,Unleaded,6 cyl,141007, 7 Seats,24990
Lexus,2005,1st Ownership,Automatic,Unleaded,6 cyl,242545, 5 Seats,13799
Toyota,2017,1st Ownership,Manual,Diesel,4 cyl,68666, 2 Seats,39900
Toyota,2020,1st Ownership,Automatic,Premium,-,75000,,44444
Mazda,2017,1st Ownership,Automatic,Diesel,5 cyl,105532, 5 Seats,31999
Renault,2018,1st Ownership,Automatic,Diesel,-,231006,,32980
Holden,2018,1st Ownership,Automatic,Diesel,4 cyl,126093, 5 Seats,23980
Ford,2021,1st Ownership,Automatic,Diesel,4 cyl,21400, 7 Seats,65990
Nissan,2021,1st Ownership,Automatic,Premium,3 cyl,21444, 5 Seats,27330
Genesis,2019,1st Ownership,Automatic,Unleaded,6 cyl,44358, 5 Seats,52950
Nissan,2015,1st Ownership,Automatic,Diesel,4 cyl,115851, 5 Seats,21990
Holden,2015,1st Ownership,Automatic,Diesel,4 cyl,96024, 7 Seats,13990
Mercedes-Benz,2022,1st Ownership,Automatic,Hybrid,6 cyl,6278, 5 Seats,239800
MG,2023,1st Ownership,Automatic,Petrol,3 cyl,10, 5 Seats,32990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,57059, 5 Seats,25690
Mercedes-Benz,2014,1st Ownership,Automatic,Premium,4 cyl,125283, 5 Seats,24990
Land,2017,1st Ownership,Automatic,Diesel,4 cyl,64683, 5 Seats,38888
Mercedes-Benz,2021,1st Ownership,Automatic,Premium,4 cyl,23721, 5 Seats,69800
Ford,2022,1st Ownership,Automatic,Premium,3 cyl,14940, 5 Seats,28990
Volkswagen,2019,1st Ownership,Automatic,Premium,4 cyl,51898, 7 Seats,49888
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,152575, 5 Seats,38990
Kia,2017,1st Ownership,Automatic,Unleaded,6 cyl,61291, 8 Seats,38490
Holden,2015,1st Ownership,Automatic,Unleaded,6 cyl,133684, 2 Seats,27990
Toyota,2021,1st Ownership,Automatic,Unleaded,-,26594,,30894
Mazda,2022,1st Ownership,Manual,Unleaded,4 cyl,8034, 5 Seats,24990
Mazda,2010,1st Ownership,Automatic,Unleaded,4 cyl,158790, 5 Seats,13990
Ram,2021,1st Ownership,Automatic,Premium,8 cyl,72122, 5 Seats,84444
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,22955, 5 Seats,21987
BMW,2019,1st Ownership,Automatic,Premium,4 cyl,81568, 5 Seats,49990
BMW,2016,1st Ownership,Automatic,Premium,6 cyl,98210, 4 Seats,42990
Holden,2011,1st Ownership,Manual,Unleaded,6 cyl,159178, 2 Seats,16990
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,55490, 5 Seats,55880
Volkswagen,2013,1st Ownership,Automatic,Premium,4 cyl,99273, 5 Seats,19837
Nissan,2021,1st Ownership,Automatic,Diesel,4 cyl,44161, 5 Seats,49650
Toyota,2019,1st Ownership,Automatic,Unleaded,6 cyl,57100, 7 Seats,49888
MG,2023,1st Ownership,Automatic,Petrol,4 cyl,10, 5 Seats,29690
Audi,2022,0st Ownership,-,Hybrid,4 cyl,2253, 4 Seats,99490
Mazda,2010,1st Ownership,Manual,Diesel,4 cyl,136792, 5 Seats,10999
Toyota,2022,1st Ownership,Automatic,Unleaded,4 cyl,42085, 5 Seats,42359
Isuzu,2018,1st Ownership,Automatic,Diesel,4 cyl,91995, 7 Seats,48858
Mitsubishi,2020,1st Ownership,Automatic,Unleaded,4 cyl,56558, 7 Seats,30990
Ford,2012,1st Ownership,Automatic,Diesel,6 cyl,237191, 5 Seats,13488
Ford,2013,1st Ownership,Automatic,Diesel,5 cyl,141000, 5 Seats,36000
Toyota,2015,1st Ownership,-,Petrol,-,67704,,59950
BMW,2016,1st Ownership,Automatic,Premium,6 cyl,72584, 5 Seats,46990
Toyota,2012,1st Ownership,Automatic,Premium,6 cyl,232704, 5 Seats,32990
Mitsubishi,2018,1st Ownership,Automatic,Unleaded,4 cyl,73760, 5 Seats,25950
MG,2022,1st Ownership,Automatic,Premium,4 cyl,8442, 5 Seats,17990
Tesla,2022,1st Ownership,-,Electric,-,1637,,74950
Hyundai,2012,1st Ownership,Automatic,Unleaded,4 cyl,165000, 4 Seats,14999
Nissan,2018,1st Ownership,Automatic,Unleaded,4 cyl,113740, 5 Seats,24990
Toyota,2021,1st Ownership,Automatic,Diesel,4 cyl,36968, 5 Seats,58450
Toyota,2020,1st Ownership,Automatic,Diesel,4 cyl,35971, 5 Seats,61990
Volkswagen,2016,1st Ownership,Automatic,Diesel,8 cyl,66889, 5 Seats,64980
BMW,2011,1st Ownership,Automatic,Premium,8 cyl,168282, 4 Seats,22995
LDV,2018,1st Ownership,Automatic,Diesel,4 cyl,34287, 5 Seats,25999
Toyota,2008,1st Ownership,Automatic,Unleaded,4 cyl,183135, 8 Seats,13499
Land,2017,1st Ownership,Automatic,Premium,6 cyl,58800, 5 Seats,91990
Lexus,2007,1st Ownership,-,Petrol,-,212568,,11950
Isuzu,2016,1st Ownership,Manual,Diesel,4 cyl,130259, 4 Seats,41980
Ford,2013,1st Ownership,Automatic,Diesel,6 cyl,182040, 7 Seats,19990
Hyundai,2014,1st Ownership,Automatic,Diesel,4 cyl,116169, 5 Seats,16490
BMW,2015,1st Ownership,Automatic,Diesel,6 cyl,122791, 5 Seats,39800
Honda,2017,1st Ownership,-,Petrol,-,62398,,34950
BMW,1990,1st Ownership,Manual,Premium,6 cyl,115198, 5 Seats,71990
Mitsubishi,2015,1st Ownership,Automatic,Diesel,4 cyl,281547, 5 Seats,18800
Hyundai,2017,1st Ownership,Automatic,Diesel,4 cyl,73856, 5 Seats,30990
Mitsubishi,2022,1st Ownership,Automatic,Unleaded,4 cyl,18687, 5 Seats,34987
Hyundai,2017,1st Ownership,Automatic,Unleaded,4 cyl,77758, 5 Seats,27990
MG,2019,1st Ownership,Automatic,Premium,4 cyl,23900, 5 Seats,12990
Ssangyong,2021,1st Ownership,Automatic,Unleaded,4 cyl,13313, 5 Seats,32370
Volkswagen,2021,1st Ownership,Automatic,Premium,4 cyl,44618, 5 Seats,39990
Toyota,2008,1st Ownership,-,Petrol,-,42676,,19950
Mazda,2022,1st Ownership,Automatic,Unleaded,4 cyl,18376, 5 Seats,33990
Toyota,2013,1st Ownership,Manual,Premium,4 cyl,67685, 4 Seats,27990
Suzuki,2023,1st Ownership,Manual,Petrol,4 cyl,17, 4 Seats,43990
Subaru,2012,1st Ownership,Automatic,Premium,4 cyl,236976, 5 Seats,8999
Mazda,2021,1st Ownership,Automatic,Unleaded,4 cyl,22985, 5 Seats,34990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,42098, 5 Seats,38990
Mitsubishi,2012,1st Ownership,Automatic,Diesel,4 cyl,219367, 5 Seats,17990
Hyundai,2016,1st Ownership,Automatic,Unleaded,4 cyl,137198, 5 Seats,16500
GWM,2023,1st Ownership,Automatic,Diesel,4 cyl,20, 5 Seats,48085
Ford,2019,1st Ownership,Automatic,Diesel,5 cyl,90344, 5 Seats,45990
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,40650, 5 Seats,31990
Toyota,2005,1st Ownership,Automatic,Unleaded,6 cyl,148370, 7 Seats,9999
Nissan,2015,1st Ownership,Manual,Petrol,-,179382,,31990
Mazda,2012,1st Ownership,Manual,Diesel,5 cyl,225438, 5 Seats,24990
Subaru,2017,1st Ownership,Automatic,Unleaded,4 cyl,127856, 5 Seats,22990
Toyota,2018,1st Ownership,Automatic,Hybrid,4 cyl,92500, 5 Seats,38990
Toyota,2021,1st Ownership,-,Petrol,-,5950,,41747
Holden,2015,1st Ownership,Automatic,Diesel,4 cyl,100441, 7 Seats,16980
Hyundai,2020,1st Ownership,Automatic,Diesel,4 cyl,17333, 8 Seats,60482
Toyota,2018,1st Ownership,Automatic,Unleaded,4 cyl,67458, 5 Seats,36990
Subaru,2005,1st Ownership,Automatic,Unleaded,4 cyl,114251, 5 Seats,10999
Hyundai,2017,1st Ownership,Automatic,Unleaded,4 cyl,100886, 5 Seats,23490
Honda,2018,1st Ownership,-,Petrol,-,65133,,37950
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,98111, 5 Seats,19890
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,189119, 5 Seats,21999
Mercedes-Benz,2013,1st Ownership,Automatic,Diesel,4 cyl,193985, 5 Seats,24990
Toyota,2011,1st Ownership,Automatic,Unleaded,4 cyl,216161, 5 Seats,13950
Toyota,2017,1st Ownership,Automatic,Unleaded,4 cyl,91433, 5 Seats,28490
Volkswagen,2018,1st Ownership,Automatic,Premium,4 cyl,44541, 5 Seats,30995
Lexus,2016,1st Ownership,Automatic,Premium,4 cyl,70108, 5 Seats,42500
Hyundai,2017,1st Ownership,Automatic,Unleaded,4 cyl,86486, 5 Seats,19990
Hyundai,2016,1st Ownership,Automatic,Unleaded,4 cyl,146287, 5 Seats,13499
Honda,2012,1st Ownership,Automatic,Premium,4 cyl,105880, 5 Seats,15974
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,57458, 5 Seats,26990
Honda,2015,1st Ownership,Automatic,Unleaded,4 cyl,84200, 5 Seats,21990
